0	29321
0	18456
1	29553
2	24196
3	28696
4	19993
5	28316
5	20223
6	29812
6	16467
7	26804
8	29454
8	7088
9	29553
10	25563
11	28955
12	28972
13	27581
14	27876
15	24732
16	27604
17	28296
18	25887
19	2513
20	28716
20	8651
21	29126
22	28777
22	11678
23	29604
23	12831
24	29648
25	27625
26	27548
27	27864
27	14160
28	25816
29	29787
30	20171
31	28555
32	29517
32	16711
33	28136
34	5344
35	13010
36	29784
37	28258
38	25752
39	25152
40	29007
41	28255
42	28231
43	29684
44	28595
45	26993
46	29581
47	29114
48	28828
49	22213
50	29386
51	26323
52	28240
52	13899
53	19046
54	25499
55	24538
56	27602
56	12305
57	13481
58	26755
59	24149
60	28535
61	27780
61	15180
62	27328
63	29321
64	21669
65	28931
65	15126
66	24944
67	28477
67	18442
68	23014
69	28830
69	18115
70	27187
71	29545
72	26548
73	22990
74	28830
75	29187
76	25710
77	29801
77	14323
78	28955
79	28109
80	28321
80	11878
81	29074
81	11823
82	26643
83	839
84	28597
85	21214
86	26002
87	28843
88	29048
89	27010
90	21104
91	28133
92	18454
93	28596
94	28504
95	26027
96	27575
97	28660
98	28358
99	25816
100	28505
101	28931
101	13705
102	29166
103	28565
104	29747
105	28436
106	28375
106	15680
107	29881
108	29577
109	29043
110	28477
110	8651
111	29943
112	29500
113	28043
114	20449
115	29131
116	24600
117	26835
118	14672
119	29503
120	27630
120	15069
121	26993
122	26911
123	24777
123	13821
124	28818
125	17379
126	29594
127	26133
128	25816
129	28240
130	29856
131	29897
131	14689
132	24422
133	2127
134	22058
135	28668
136	19323
137	22213
138	23927
139	27384
140	27683
141	28370
142	20272
143	25333
144	26331
145	29856
146	24915
147	25969
148	28822
149	29940
149	17098
150	26126
151	29087
152	28370
153	21468
154	23197
155	28865
156	24674
157	28246
158	29274
159	28931
159	14726
160	22686
161	28378
162	29812
162	13393
163	29499
163	8999
164	9671
165	27384
166	27086
167	27740
168	29684
169	28798
170	28596
170	12732
171	29761
172	27404
173	28390
174	24280
175	27135
176	28358
177	29381
178	24948
179	29264
180	29319
181	23936
182	27575
183	14125
184	29740
185	29948
186	28085
187	27480
188	24474
189	29498
190	28719
191	29074
192	28596
193	27611
194	23906
195	23181
196	24732
197	29571
198	22184
199	21104
200	28491
201	10922
202	28931
203	27188
204	28504
205	21223
206	11105
207	28375
208	25499
209	17314
210	25835
210	12973
210	5208
211	11670
212	29791
213	28931
214	27948
215	23053
216	29278
217	29468
218	29598
219	16266
220	29102
220	12042
221	28628
222	22419
223	28395
224	28089
225	28370
