0	29321
0	27480
0	26537
0	26285
0	24112
0	23819
0	22305
0	21781
0	21073
0	19969
0	18456
0	15531
0	14421
0	10189
0	9475
0	9291
0	7663
0	5434
0	2762
0	2671
0	1601
1	29553
1	28010
1	27548
1	26313
1	25251
1	21091
1	18650
1	16124
1	10318
2	24196
2	20035
2	20032
2	20030
2	12335
2	8868
2	7923
2	6528
2	4828
2	3557
2	3268
2	2270
3	28696
3	24545
3	23695
3	23435
3	22926
3	22207
3	18435
3	17739
4	19993
4	18454
4	12844
4	10884
4	10837
4	7221
4	3200
4	1952
5	28316
5	27680
5	27575
5	27437
5	26032
5	23457
5	22881
5	21819
5	21798
5	20457
5	20223
5	18483
5	17522
5	16040
5	15212
5	13349
5	11676
5	8469
5	6170
5	4771
5	3133
6	29812
6	27032
6	24467
6	22606
6	21951
6	21104
6	20948
6	20670
6	19602
6	17948
6	16517
6	16467
6	14015
6	13706
6	11888
6	11402
6	11299
6	9541
6	7802
6	5811
6	4994
6	4068
7	26804
7	15280
7	13394
7	1177
8	29454
8	27046
8	24699
8	21640
8	19395
8	18134
8	18106
8	17830
8	11670
8	9931
8	7184
8	7088
8	7081
8	7068
8	5548
8	4237
8	3072
8	1865
8	1470
8	1344
8	407
8	86
9	29553
9	29126
9	23170
9	22305
9	22058
9	21073
9	20566
9	19993
9	17712
9	8926
9	7167
9	5462
9	4989
9	2907
9	2671
10	25563
10	23993
10	23918
10	21187
10	20046
10	17735
10	15764
10	210
11	28955
11	26256
11	22890
11	19323
11	17557
11	14421
11	12880
11	11700
11	10789
11	8149
11	7194
11	6463
11	6321
11	6020
11	5462
11	4729
11	4244
11	472
12	28972
12	28185
12	27990
12	20076
12	18943
12	13397
12	13341
12	12871
12	11823
12	10966
12	10189
12	9559
12	7534
12	7167
12	5301
12	5226
12	4741
12	4019
13	27581
13	26032
13	24340
13	21951
13	17948
13	13663
13	11636
13	9259
13	8741
13	8670
13	5830
13	1590
14	27876
14	27875
14	18839
14	15625
14	14515
14	12113
14	9956
