0	2104
0	1378
0	101
0	691
0	1639
0	260
0	1249
0	1647
1	2104
1	2094
1	2112
1	1327
1	1306
1	1872
1	690
1	1589
1	1552
1	1365
1	2113
1	154
1	1178
1	1413
1	1180
1	886
1	2783
1	2786
1	601
1	603
2	2011
2	699
3	2104
3	2011
3	2112
3	2239
3	660
3	1306
3	2115
4	2106
4	689
4	2103
4	975
4	692
4	1800
4	1978
4	1306
4	1634
4	1239
4	2208
4	638
4	2602
4	2043
5	2095
5	2113
5	1378
5	836
5	2555
5	596
6	2110
6	2101
6	1639
6	1802
6	1522
6	1277
7	2098
7	980
7	2114
7	1378
7	1867
7	322
8	2110
8	2095
8	1810
8	2794
8	1378
8	1811
8	1249
8	2607
8	2324
8	577
8	1878
8	1247
8	2662
8	903
9	1989
9	2099
9	2114
10	2110
11	2094
11	1989
11	1870
11	2115
11	1589
11	1647
12	2098
12	557
13	2110
14	2113
14	1867
14	2099
14	1768
15	2111
16	2113
17	1811
18	2104
19	2106
19	107
19	2111
19	1989
19	1199
19	2438
19	678
19	577
19	883
19	1170
20	2106
20	2109
21	1708
22	1989
22	1768
23	2115
24	2113
25	2111
26	2110
27	1869
27	101
27	1306
27	1278
28	1810
29	2111
29	1708
30	2106
31	2110
32	2098
32	1823
32	2105
32	2460
32	1811
33	978
34	2104
35	2098
36	1197
36	597
37	2115
38	1766
39	1210
40	1054
41	2113
42	2115
43	2115
44	2098
45	2098
46	2098
47	2104
48	1989
49	2098
50	2110
51	2113
52	2102
53	1978
54	2098
55	1639
56	2113
57	2098
58	2098
58	1978
58	1781
58	1866
58	730
59	2112
60	2110
60	737
60	2523
61	2115
62	2114
63	2098
64	2110
65	303
65	1306
65	2127
65	2620
66	685
67	1210
68	1989
68	2110
68	2115
69	997
70	1978
71	2104
71	2106
71	2602
72	2098
73	2113
74	2113
75	1989
76	1978
77	2098
78	2112
79	2110
80	2098
80	1978
80	1199
80	1209
80	1246
81	1989
82	2102
83	2102
84	2098
85	2104
85	2095
85	2114
86	305
86	836
86	2127
87	2114
88	1210
89	1201
90	1327
91	2110
92	1989
93	2113
94	2113
95	2111
96	2110
97	1639
98	2096
98	2101
98	1639
98	1199
98	646
98	1589
98	2363
98	2037
98	2661
98	242
99	2098
99	1811
100	2113
101	2099
102	2011
102	2127
102	1594
103	2098
103	2103
103	1662
103	691
103	1978
103	230
104	2114
105	2113
106	1978
107	2110
108	978
109	2113
110	2113
111	1866
111	1525
112	2437
113	983
113	1187
113	1779
113	837
113	2503
114	2110
114	2099
114	692
114	1989
115	2096
116	1209
117	2110
117	2099
117	1249
117	243
118	2096
118	1978
119	1989
120	2111
120	2363
121	2110
122	2110
123	997
123	1873
123	1869
124	2113
125	2115
126	2115
127	1978
128	1768
129	2113
130	2096
131	2113
132	2102
133	981
134	2098
134	1644
135	2112
136	2110
137	2113
138	1866
138	2115
138	1247
138	1646
139	2110
140	2110
141	2104
141	102
141	1639
141	1709
141	1243
141	2113
141	1768
141	2572
142	2113
143	2110
144	585
145	2113
146	2098
146	1639
147	2110
148	1867
149	2127
150	2110
151	2106
151	1820
151	1385
151	1768
152	2110
152	2115
153	2113
154	1989
155	2115
156	2113
